,edit_count,sentiment,neg_sentiment
2016-06-15,1.0333333333333334,-0.29349471396870086,0.41111111111111115
2016-06-16,1.0,-0.2886736151244905,0.41111111111111115
2016-06-17,1.0,-0.2886736151244905,0.41111111111111115
2016-06-18,1.0333333333333334,-0.32122706936465373,0.4444444444444445
2016-06-19,1.0333333333333334,-0.32122706936465373,0.4444444444444445
2016-06-20,1.0,-0.28802027073171405,0.41111111111111115
2016-06-21,1.0,-0.28802027073171405,0.41111111111111115
2016-06-22,0.8,-0.2552932590246201,0.3777777777777778
2016-06-23,0.8333333333333334,-0.2886169940233231,0.41111111111111115
2016-06-24,0.7333333333333333,-0.2553307463725408,0.3777777777777778
2016-06-25,0.8666666666666667,-0.24596428672472637,0.3722222222222222
2016-06-26,1.1,-0.24518236095706622,0.3722222222222222
2016-06-27,1.2666666666666666,-0.2671129629512628,0.3988888888888889
2016-06-28,1.4,-0.2996982117990653,0.43222222222222223
2016-06-29,1.8333333333333333,-0.30202275767922404,0.43291666666666667
2016-06-30,1.8666666666666667,-0.31622875586152077,0.43291666666666667
2016-07-01,1.8666666666666667,-0.31622875586152077,0.43291666666666667
2016-07-02,1.9666666666666666,-0.30614907001455627,0.4440277777777778
2016-07-03,2.433333333333333,-0.3504042617645528,0.46847222222222223
2016-07-04,2.433333333333333,-0.3615739874210623,0.46847222222222223
2016-07-05,2.466666666666667,-0.36167123835947784,0.46847222222222223
2016-07-06,2.533333333333333,-0.36180859607126975,0.46847222222222223
2016-07-07,2.566666666666667,-0.4278476675517029,0.5018055555555556
2016-07-08,2.566666666666667,-0.427590634442038,0.5018055555555556
2016-07-09,2.966666666666667,-0.4428365002903673,0.5084722222222223
2016-07-10,3.7333333333333334,-0.4651292879908269,0.5360084541062803
2016-07-11,3.8666666666666667,-0.4983335723011678,0.5693417874396136
2016-07-12,3.966666666666667,-0.5316487838356679,0.6026751207729469
2016-07-13,4.6,-0.5514648808776847,0.6289909102466311
2016-07-14,4.6,-0.5514648808776847,0.6289909102466311
2016-07-15,4.6,-0.5514648808776847,0.6289909102466311
2016-07-16,4.533333333333333,-0.5230009718477241,0.5956575769132978
2016-07-17,4.533333333333333,-0.5230009718477241,0.5956575769132978
2016-07-18,4.5,-0.49044751760756095,0.5623242435799644
2016-07-19,4.5,-0.49044751760756095,0.5623242435799644
2016-07-20,4.5,-0.49044751760756095,0.5623242435799644
2016-07-21,4.5,-0.49044751760756095,0.5623242435799644
2016-07-22,4.566666666666666,-0.49035190778369825,0.5789909102466311
2016-07-23,4.533333333333333,-0.45702817278499525,0.5456575769132977
2016-07-24,4.533333333333333,-0.45702817278499525,0.5456575769132977
2016-07-25,4.333333333333333,-0.43634068903719503,0.51787979913552
2016-07-26,4.066666666666666,-0.4041338956593982,0.4845464658021867
2016-07-27,3.933333333333333,-0.4152929651975147,0.4912131324688533
2016-07-28,3.8,-0.3827077163497122,0.45787979913551996
2016-07-29,3.3333333333333335,-0.36806436660284914,0.45162979913552
2016-07-30,3.2666666666666666,-0.33476032497877994,0.41829646580218666
2016-07-31,3.2666666666666666,-0.33476032497877994,0.41829646580218666
2016-08-01,3.1666666666666665,-0.34484001082574445,0.4071853546910756
2016-08-02,2.6666666666666665,-0.3299184423260734,0.3827409102466311
2016-08-03,2.6333333333333333,-0.2965987207067853,0.34940757691329777
2016-08-04,2.566666666666667,-0.2632768811357861,0.31607424357996444
2016-08-05,2.4,-0.23010153110552287,0.2827409102466311
2016-08-06,2.3333333333333335,-0.19695672925043559,0.24940757691329776
2016-08-07,2.5,-0.15499442321454604,0.22718535469107554
2016-08-08,2.033333333333333,-0.09820481733211331,0.19829646580218663
2016-08-09,1.2666666666666666,-0.07591202963165374,0.17076023391812864
2016-08-10,1.2,-0.0748432994760268,0.17076023391812864
2016-08-11,1.1666666666666667,-0.04160171159875324,0.15409356725146198
2016-08-12,0.5333333333333333,-0.021785614556736426,0.1277777777777778
2016-08-13,0.5333333333333333,-0.021785614556736426,0.1277777777777778
2016-08-14,0.5333333333333333,-0.021785614556736426,0.1277777777777778
2016-08-15,0.9333333333333333,-0.04909063263071909,0.15833333333333335
2016-08-16,0.9333333333333333,-0.04909063263071909,0.15833333333333335
2016-08-17,0.9333333333333333,-0.04909063263071909,0.15833333333333335
2016-08-18,0.9333333333333333,-0.04909063263071909,0.15833333333333335
2016-08-19,0.9333333333333333,-0.04909063263071909,0.15833333333333335
2016-08-20,0.9333333333333333,-0.04909063263071909,0.15833333333333335
2016-08-21,0.8666666666666667,-0.0491862424545818,0.1416666666666667
2016-08-22,0.8666666666666667,-0.0491862424545818,0.1416666666666667
2016-08-23,0.8666666666666667,-0.0491862424545818,0.1416666666666667
2016-08-24,0.8666666666666667,-0.0491862424545818,0.1416666666666667
2016-08-25,0.8666666666666667,-0.0491862424545818,0.1416666666666667
2016-08-26,0.8333333333333334,-0.016096570922268773,0.10833333333333335
2016-08-27,0.9,0.016636257535881455,0.10833333333333335
2016-08-28,0.8333333333333334,0.015449395941363431,0.09166666666666669
2016-08-29,0.8333333333333334,0.015449395941363431,0.09166666666666669
2016-08-30,0.8333333333333334,0.015449395941363431,0.09166666666666669
2016-08-31,0.8333333333333334,0.015449395941363431,0.09166666666666669
2016-09-01,0.9666666666666667,-0.017561481727494145,0.12500000000000003
2016-09-02,1.1,-0.05086016787423029,0.15833333333333333
2016-09-03,1.7333333333333334,-0.06983056765550759,0.18464912280701756
2016-09-04,1.8333333333333333,-0.0847862750466107,0.2068713450292398
2016-09-05,1.9,-0.08223542672151711,0.22353801169590645
2016-09-06,1.8,-0.12441883552492712,0.24576023391812868
2016-09-07,2.1,-0.16519462176582272,0.2657602339181287
2016-09-08,2.1,-0.16519462176582272,0.2657602339181287
2016-09-09,2.033333333333333,-0.13305906761110875,0.23242690058479534
2016-09-10,1.9666666666666666,-0.1329854439538822,0.21576023391812868
2016-09-11,1.9666666666666666,-0.1329854439538822,0.21576023391812868
2016-09-12,2.066666666666667,-0.16505976029655392,0.249093567251462
2016-09-13,2.1,-0.19825149286211585,0.28242690058479536
2016-09-14,1.7666666666666666,-0.20390227528169141,0.2852046783625731
2016-09-15,1.9333333333333333,-0.2211259771561065,0.3118713450292398
2016-09-16,2.1333333333333333,-0.2433163906973705,0.33964912280701753
2016-09-17,2.1333333333333333,-0.2433163906973705,0.33964912280701753
2016-09-18,2.533333333333333,-0.2427745563297244,0.3563157894736842
2016-09-19,3.1,-0.252867961763454,0.3778844169246646
2016-09-20,3.2666666666666666,-0.2616521350931252,0.39788441692466464
2016-09-21,3.2666666666666666,-0.2616521350931252,0.39788441692466464
2016-09-22,3.2666666666666666,-0.2616521350931252,0.39788441692466464
2016-09-23,3.466666666666667,-0.26313142071741735,0.4145510835913313
2016-09-24,3.5,-0.2964582750258636,0.44788441692466463
2016-09-25,3.6,-0.3075148452379099,0.47010663914688683
2016-09-26,3.533333333333333,-0.3402476736960601,0.47010663914688683
2016-09-27,3.533333333333333,-0.3402476736960601,0.47010663914688683
2016-09-28,3.533333333333333,-0.3402476736960601,0.47010663914688683
2016-09-29,3.533333333333333,-0.3402476736960601,0.47010663914688683
2016-09-30,3.566666666666667,-0.37346947084444676,0.5034399724802202
2016-10-01,3.9,-0.36522502698223563,0.4986780677183154
2016-10-02,3.8666666666666667,-0.3652183217908353,0.4986780677183154
2016-10-03,3.4,-0.37948084019256684,0.5056956115779646
2016-10-04,3.433333333333333,-0.3669077122473026,0.500140056022409
2016-10-05,4.1,-0.3965243124320323,0.5137764196587725
2016-10-06,4.133333333333334,-0.38202075461754015,0.5054430863254392
2016-10-07,4.5,-0.3906435116247455,0.5108399117222647
2016-10-08,4.666666666666667,-0.3973142512754718,0.5308399117222646
2016-10-09,4.933333333333334,-0.42963626167338287,0.564173245055598
2016-10-10,5.233333333333333,-0.44079101398085085,0.5863954672778202
2016-10-11,6.033333333333333,-0.45039331794938636,0.6072288006111536
2016-10-12,6.233333333333333,-0.4429878258378978,0.6035250969074499
2016-10-13,6.433333333333334,-0.41606049971497805,0.5892393826217356
2016-10-14,6.4,-0.41635528938687594,0.5892393826217356
2016-10-15,6.433333333333334,-0.4114882396663237,0.5847949381772911
2016-10-16,6.266666666666667,-0.4226174126404863,0.5903504937328468
2016-10-17,6.433333333333334,-0.42907163325333014,0.6103504937328467
2016-10-18,6.233333333333333,-0.4324025027293306,0.6103504937328467
2016-10-19,5.666666666666667,-0.42230909729560107,0.5887818662818662
2016-10-20,5.6,-0.4259297889924038,0.5910040885040886
2016-10-21,5.9,-0.43609359884818283,0.6132263107263108
2016-10-22,5.966666666666667,-0.4693994464929887,0.6465596440596442
2016-10-23,5.866666666666666,-0.4979869238988547,0.6632263107263108
2016-10-24,5.9,-0.4978696597075451,0.6632263107263108
2016-10-25,5.9,-0.48124644548919354,0.6521151996151996
2016-10-26,6.033333333333333,-0.46492201776530895,0.6604485329485329
2016-10-27,6.2,-0.47150507103628475,0.680448532948533
2016-10-28,6.2,-0.47150507103628475,0.680448532948533
2016-10-29,6.233333333333333,-0.5048288338504886,0.7137818662818664
2016-10-30,6.466666666666667,-0.4752873128277714,0.6971151996151996
2016-10-31,6.0,-0.45052087902112503,0.668543771043771
2016-11-01,5.9,-0.41722889806578917,0.6352104377104377
2016-11-02,5.766666666666667,-0.41731887445599203,0.6352104377104377
2016-11-03,5.666666666666667,-0.44824083333959547,0.6518771043771044
2016-11-04,4.933333333333334,-0.42117508147995936,0.6215740740740741
2016-11-05,4.833333333333333,-0.3775361507618553,0.596574074074074
2016-11-06,4.166666666666667,-0.3819702517379214,0.604510582010582
2016-11-07,4.466666666666667,-0.3841650428051356,0.6059391534391535
2016-11-08,4.6,-0.3488030418761508,0.5864947089947089
2016-11-09,4.533333333333333,-0.3520030311420166,0.5880820105820105
2016-11-10,3.966666666666667,-0.3647017096487618,0.5958201058201058
2016-11-11,3.8333333333333335,-0.36110383187258055,0.592857142857143
2016-11-12,3.7666666666666666,-0.37611306224787044,0.6004761904761905
2016-11-13,3.7333333333333334,-0.3428624720824143,0.5671428571428572
2016-11-14,3.8,-0.3472316203632998,0.5699206349206349
2016-11-15,3.7666666666666666,-0.31391203384787314,0.5365873015873016
2016-11-16,3.6,-0.3074578132350293,0.5165873015873016
2016-11-17,3.533333333333333,-0.3221011955988785,0.5249206349206349
2016-11-18,3.6,-0.35540921881321874,0.5582539682539683
2016-11-19,3.533333333333333,-0.3658487160456559,0.5693650793650794
2016-11-20,3.2666666666666666,-0.3884067038151006,0.5804761904761905
2016-11-21,3.3666666666666667,-0.3593695250602941,0.5671428571428571
2016-11-22,3.3,-0.3625974457249755,0.5671428571428571
2016-11-23,3.2333333333333334,-0.32938785560783884,0.5338095238095237
2016-11-24,3.1333333333333333,-0.33495449961414414,0.5226984126984127
2016-11-25,3.2,-0.34073876812581033,0.5254761904761904
2016-11-26,3.066666666666667,-0.30216410194361026,0.5054761904761905
2016-11-27,3.066666666666667,-0.30216410194361026,0.5054761904761905
2016-11-28,3.033333333333333,-0.26884033912940636,0.47214285714285714
2016-11-29,2.7666666666666666,-0.26516006300373685,0.4554761904761905
2016-11-30,2.7666666666666666,-0.26516006300373685,0.4554761904761905
2016-12-01,2.8333333333333335,-0.2923284730267903,0.4888095238095238
2016-12-02,2.8,-0.25900557845357863,0.4554761904761905
2016-12-03,2.966666666666667,-0.258422258590895,0.4554761904761905
2016-12-04,3.0,-0.22539905219797104,0.4554761904761905
2016-12-05,3.033333333333333,-0.2833989313197514,0.4888095238095238
2016-12-06,3.066666666666667,-0.2959137232057632,0.4888095238095238
2016-12-07,2.6333333333333333,-0.3203515128956901,0.5007142857142858
2016-12-08,2.3666666666666667,-0.35663169456852806,0.5201587301587302
2016-12-09,2.2,-0.37115392122003765,0.5296825396825396
2016-12-10,1.9666666666666666,-0.34885293874475687,0.5011111111111111
2016-12-11,1.8333333333333333,-0.3609968892070982,0.5077777777777778
2016-12-12,1.6666666666666667,-0.33972325238916606,0.4811111111111111
2016-12-13,1.7,-0.3729340624146991,0.5144444444444445
2016-12-14,1.5,-0.3592447729243172,0.5061111111111111
2016-12-15,1.5333333333333334,-0.39098173293802474,0.5394444444444445
2016-12-16,1.5333333333333334,-0.39098173293802474,0.5394444444444445
2016-12-17,1.4,-0.37354931546582115,0.5144444444444445
2016-12-18,1.7666666666666666,-0.3649513829009146,0.5093162393162394
2016-12-19,1.9666666666666666,-0.37355347982183623,0.5093162393162394
2016-12-20,2.2,-0.35856067847346795,0.500982905982906
2016-12-21,2.066666666666667,-0.3875972214453968,0.5143162393162394
2016-12-22,2.066666666666667,-0.38759095103676644,0.5143162393162394
2016-12-23,2.1333333333333333,-0.38776133786773215,0.530982905982906
2016-12-24,2.1666666666666665,-0.4210675173117273,0.5643162393162393
2016-12-25,1.9666666666666666,-0.4316076765239457,0.5532051282051282
2016-12-26,1.9333333333333333,-0.4635992894351701,0.5532051282051282
2016-12-27,1.9333333333333333,-0.4635992894351701,0.5532051282051282
2016-12-28,1.9333333333333333,-0.4635992894351701,0.5532051282051282
2016-12-29,1.9333333333333333,-0.4635992894351701,0.5532051282051282
2016-12-30,2.033333333333333,-0.496841345540042,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026066183825553,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026066183825553,0.5865384615384616
2017-01-02,1.9333333333333333,-0.4699081579625825,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028867684878,0.5984432234432234
2017-01-04,2.066666666666667,-0.49254037111233445,0.5651098901098901
2017-01-05,2.0,-0.45944541463485133,0.5317765567765568
2017-01-06,2.0,-0.4592897571050204,0.5317765567765568
2017-01-07,1.8666666666666667,-0.42604956596325605,0.4984432234432235
2017-01-08,1.8666666666666667,-0.43033398657273025,0.4984432234432235
2017-01-09,2.066666666666667,-0.42787668045259947,0.5151098901098902
2017-01-10,2.1666666666666665,-0.39514602557716205,0.4984432234432235
2017-01-11,3.9,-0.40596373025168725,0.5202380952380953
2017-01-12,4.1,-0.3961166234316261,0.5154761904761905
2017-01-13,4.066666666666666,-0.4254944157105517,0.5321428571428571
2017-01-14,4.033333333333333,-0.3937574556968442,0.49880952380952387
2017-01-15,4.066666666666666,-0.4267794143658709,0.5321428571428571
2017-01-16,4.066666666666666,-0.4267794143658709,0.5321428571428571
2017-01-17,3.6666666666666665,-0.43504638618019764,0.5372710622710622
2017-01-18,3.5,-0.40357744114812333,0.5206043956043956
2017-01-19,3.2333333333333334,-0.38584844487126785,0.4956043956043956
2017-01-20,3.2,-0.35254323300933954,0.4622710622710623
2017-01-21,3.2,-0.352574946654003,0.4622710622710623
2017-01-22,3.1333333333333333,-0.35240455982303737,0.44560439560439563
2017-01-23,3.1,-0.3190983803790422,0.4122710622710623
2017-01-24,3.5,-0.3297377632778497,0.43449328449328456
2017-01-25,3.5,-0.3297377632778497,0.43449328449328456
2017-01-26,3.5,-0.3297377632778497,0.43449328449328456
2017-01-27,3.5,-0.3297377632778497,0.43449328449328456
2017-01-28,3.5,-0.3297377632778497,0.43449328449328456
2017-01-29,3.4,-0.2964957071729778,0.40115995115995123
2017-01-30,3.3,-0.2635620243074111,0.3678266178266179
2017-01-31,3.3,-0.2635620243074111,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044606812016286,0.3511599511599512
2017-02-02,3.1,-0.2077745457071816,0.3225885225885226
2017-02-03,3.1,-0.2077745457071816,0.3225885225885226
2017-02-04,3.1666666666666665,-0.21282529826747923,0.33925518925518927
2017-02-05,3.1333333333333333,-0.17967763538944273,0.30592185592185595
2017-02-06,3.1666666666666665,-0.21172441438622822,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174100136545845,0.33925518925518927
2017-02-08,2.933333333333333,-0.21419830748558918,0.3225885225885226
2017-02-09,2.8,-0.21371406544368346,0.30592185592185595
2017-02-10,1.1333333333333333,-0.22462503136623474,0.31746031746031744
2017-02-11,0.9,-0.20126132816076278,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884702493747075,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884702493747075,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450978328784308,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450978328784306,0.22222222222222227
2017-02-16,0.8333333333333334,-0.0715327208240827,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155520667632422,0.17222222222222225
2017-02-18,0.7666666666666667,-0.07155520667632422,0.17222222222222225
2017-02-19,0.8,-0.039362763861815135,0.17222222222222225
2017-02-20,0.7666666666666667,-0.006042636930942543,0.13888888888888892
2017-02-21,0.7666666666666667,-0.006042636930942543,0.13888888888888892
2017-02-22,0.7666666666666667,-0.006042636930942543,0.13888888888888892
2017-02-23,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-02-24,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-02-25,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-02-26,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-02-27,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-02-28,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-03-01,0.36666666666666664,0.004596745967864983,0.11666666666666668
2017-03-02,0.4,0.03667719761530557,0.11666666666666668
2017-03-03,0.36666666666666664,-0.027593066294988002,0.15
2017-03-04,0.36666666666666664,-0.027593066294988002,0.15
2017-03-05,0.43333333333333335,-0.060823239882787074,0.18333333333333332
2017-03-06,0.43333333333333335,-0.08908548851807913,0.2
2017-03-07,0.4666666666666667,-0.1193641314903895,0.23333333333333334
2017-03-08,0.43333333333333335,-0.08731735249360402,0.2
2017-03-09,0.5333333333333333,-0.0716429149111112,0.19166666666666668
2017-03-10,0.5333333333333333,-0.0716429149111112,0.19166666666666668
2017-03-11,0.6,-0.03949346492687862,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834742473231426,0.18055555555555555
2017-03-13,0.6666666666666666,-0.06210993942287234,0.2138888888888889
2017-03-14,0.7,-0.030029487775431744,0.2138888888888889
2017-03-15,0.7,-0.030029487775431744,0.2138888888888889
2017-03-16,0.6666666666666666,-0.061344770756032736,0.2138888888888889
2017-03-17,0.6666666666666666,-0.061344770756032736,0.2138888888888889
2017-03-18,0.8,-0.07822779681947496,0.2388888888888889
2017-03-19,0.8,-0.07822779681947496,0.2388888888888889
2017-03-20,0.8,-0.07822779681947496,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042023963398404,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042023963398404,0.2388888888888889
2017-03-23,0.8,-0.13752258486217925,0.27222222222222225
2017-03-24,0.8333333333333334,-0.1673992739783393,0.3055555555555556
2017-03-25,0.8666666666666667,-0.20072446333037483,0.3388888888888889
2017-03-26,0.9666666666666667,-0.21053723891576132,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560628016789754,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560628016789754,0.3777777777777778
2017-03-29,1.1,-0.2144011010726293,0.3944444444444445
2017-03-30,1.1,-0.2144011010726293,0.3944444444444445
2017-03-31,1.1333333333333333,-0.18124421139558156,0.3944444444444445
2017-04-01,1.1,-0.21332466304302217,0.3944444444444445
2017-04-02,1.0333333333333334,-0.18214759727319083,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914763073126475,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322281539440154,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582714292738174,0.3277777777777778
2017-04-06,1.0666666666666667,-0.0788588219218784,0.3277777777777778
2017-04-07,1.0666666666666667,-0.0788588219218784,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135528369082346,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135528369082346,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350473367505605,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243478553162681,0.2805555555555556
2017-04-12,0.7666666666666667,-0.02520766672160891,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060573594437706,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254193759626813,0.3027777777777778
2017-04-15,1.0,-0.12529935058620242,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855676548348535,0.36944444444444446
2017-04-17,0.9,-0.1416737394200431,0.34444444444444444
2017-04-18,0.9,-0.1416737394200431,0.34444444444444444
2017-04-19,0.9,-0.1416737394200431,0.34444444444444444
2017-04-20,0.9,-0.1416737394200431,0.34444444444444444
2017-04-21,0.9,-0.1416737394200431,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685075349277923,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351848787731596,0.33611111111111114
2017-04-24,1.2,-0.07848916053771973,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790049846726236,0.30126262626262623
2017-04-26,1.4,-0.06283145721512612,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189616020279702,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235546240300844,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350113996953675,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665802964658448,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912513265104005,0.3234848484848485
2017-05-02,1.6,-0.12243696261535991,0.3568181818181818
2017-05-03,1.5666666666666667,-0.155436929157286,0.3568181818181818
2017-05-04,1.6,-0.15690522997668296,0.3568181818181818
2017-05-05,1.5,-0.1309879012481131,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767757928130605,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767757928130605,0.29015151515151516
2017-05-08,1.5,-0.13099701877194223,0.3234848484848485
2017-05-09,1.5,-0.13099701877194223,0.3234848484848485
2017-05-10,1.5,-0.13099701877194223,0.3234848484848485
2017-05-11,1.5,-0.13099701877194223,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494894063231923,0.3234848484848485
2017-05-13,1.7666666666666666,-0.14123113906142687,0.3168181818181818
2017-05-14,1.7,-0.1625283932264405,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707707754088574,0.3254601571268238
2017-05-16,3.6333333333333333,-0.1518929203572097,0.3173793490460157
2017-05-17,4.2,-0.1654824938480631,0.34090876081072163
2017-05-18,4.466666666666667,-0.1815830241744295,0.3659087608107216
2017-05-19,4.566666666666666,-0.17403497408872598,0.37701987192183267
2017-05-20,5.0,-0.18262015615028815,0.3975326924346533
2017-05-21,5.166666666666667,-0.19295962089422022,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708269480986076,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845781966172332,0.38836602576798657
2017-05-24,5.066666666666666,-0.160161957649284,0.38281047021243103
2017-05-25,5.2,-0.17288114244770772,0.3898811772831381
2017-05-26,5.8,-0.17626457052681832,0.40654784394980475
2017-05-27,6.2,-0.1700112005719022,0.40141963882159964
2017-05-28,6.366666666666666,-0.16859628332805066,0.40003074993271076
2017-05-29,6.333333333333333,-0.1725132422958953,0.40003074993271076
2017-05-30,6.5,-0.1824547021900756,0.4200307499327108
2017-05-31,6.6,-0.20065024537991907,0.43669741659937744
2017-06-01,6.733333333333333,-0.1519841540172838,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730700668180743,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853334761147457,0.42114186104382184
2017-06-04,7.2,-0.19289438114281027,0.4442187841207449
2017-06-05,7.5,-0.21217875334006742,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873496415597394,0.4951447100466709
2017-06-07,7.733333333333333,-0.19924484096350467,0.4784780433800042
2017-06-08,8.166666666666666,-0.23252883494738474,0.5118113767133375
2017-06-09,8.166666666666666,-0.23252883494738474,0.5118113767133375
2017-06-10,8.3,-0.24920068920496835,0.5368113767133376
2017-06-11,8.466666666666667,-0.2604239481771363,0.5568113767133376
2017-06-12,8.2,-0.2734276404067251,0.5634780433800042
2017-06-13,8.2,-0.25673451027118893,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260241215714,0.55761384584914
2017-06-15,6.6,-0.25187756433466163,0.5523613205966148
2017-06-16,6.033333333333333,-0.23828799084380822,0.5288319088319089
2017-06-17,5.9,-0.22221951341187515,0.5204985754985755
2017-06-18,5.866666666666666,-0.2339580650682803,0.526054131054131
2017-06-19,5.433333333333334,-0.2253728830067181,0.5055413105413106
2017-06-20,5.3,-0.24804652564206356,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397358973799778,0.5126246438746439
2017-06-22,6.466666666666667,-0.2872010355050371,0.5400055962555963
2017-06-23,6.533333333333333,-0.28682285595486623,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081553009670648,0.567783374033374
2017-06-25,5.566666666666666,-0.3159337592091279,0.5733389295889296
2017-06-26,5.133333333333334,-0.29312242617637324,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377286563744553,0.5443004680504681
2017-06-28,4.966666666666667,-0.3187102291030725,0.5443004680504681
2017-06-29,5.3,-0.3226460253903972,0.5487449124949125
2017-06-30,5.2,-0.35524277694123063,0.5654115791615791
2017-07-01,5.033333333333333,-0.37059703833954605,0.5587449124949125
2017-07-02,5.166666666666667,-0.38920220454015364,0.5714433251933252
2017-07-03,5.233333333333333,-0.4168218535133007,0.6047766585266585
2017-07-04,5.066666666666666,-0.4044893654708789,0.5983664021164021
2017-07-05,4.8,-0.4184347357211569,0.6057738095238094
2017-07-06,4.833333333333333,-0.4103197462219058,0.6007738095238095
2017-07-07,4.8,-0.39702197116527876,0.5952182539682539
2017-07-08,4.366666666666666,-0.3637379771813987,0.5618849206349206
2017-07-09,4.433333333333334,-0.3639460599765419,0.5785515873015873
2017-07-10,4.3,-0.34727420571895823,0.5535515873015873
2017-07-11,4.266666666666667,-0.35074363274825,0.5585515873015873
2017-07-12,4.366666666666666,-0.3239503928368527,0.545218253968254
2017-07-13,4.4,-0.3172395307168601,0.540218253968254
2017-07-14,4.333333333333333,-0.2840655315265296,0.5068849206349206
2017-07-15,4.166666666666667,-0.27021203998180615,0.500218253968254
2017-07-16,4.2,-0.2440079029744107,0.500218253968254
2017-07-17,4.366666666666666,-0.2634150064886405,0.5094775132275132
2017-07-18,4.6,-0.26389240933907415,0.5113293650793651
2017-07-19,4.733333333333333,-0.2959719058220822,0.5446626984126984
2017-07-20,4.833333333333333,-0.26708310210160796,0.5279960317460318
2017-07-21,4.566666666666666,-0.24877782663655662,0.5175793650793651
2017-07-22,3.6333333333333333,-0.22763083251695787,0.49019841269841274
2017-07-23,3.8,-0.25180675856650825,0.5021031746031747
2017-07-24,3.8333333333333335,-0.2190537360547081,0.48543650793650794
2017-07-25,3.7666666666666666,-0.2411867023082007,0.49654761904761907
2017-07-26,3.7666666666666666,-0.2411867023082007,0.49654761904761907
2017-07-27,3.6,-0.23269705698603677,0.47654761904761905
2017-07-28,3.6,-0.23269705698603677,0.47654761904761905
2017-07-29,3.2666666666666666,-0.229848166893399,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658876914826653,0.43876984126984125
2017-07-31,3.2666666666666666,-0.22914804874904574,0.4721031746031746
2017-08-01,3.2,-0.22294302357567683,0.4682936507936509
2017-08-02,3.6333333333333333,-0.19925976163811157,0.45273809523809533
2017-08-03,3.533333333333333,-0.2153092425233788,0.4627380952380953
2017-08-04,3.7,-0.1955357565979163,0.4516269841269842
2017-08-05,3.8333333333333335,-0.20742517451997158,0.45755291005291004
2017-08-06,3.7666666666666666,-0.1919562698128047,0.446441798941799
2017-08-07,3.8,-0.22512572613579257,0.4797751322751323
2017-08-08,3.8333333333333335,-0.25646613148075564,0.49644179894179896
2017-08-09,3.933333333333333,-0.28517869088936737,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885533374934285,0.5297751322751323
2017-08-11,3.8,-0.3131034400452067,0.5431084656084657
